Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product Name,Category,Product ID,Region,Country,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD4026,2024-07-14,2024-07-19,Rebecca Lee,CUST706,Home Office,Bed,Furniture,PROD4158,South,Antigua and Barbuda,New York,Josefort,6,2423.74,5,13815.34,9856.28,3959.06,35,No,0,"Mckenzie, Roberts and Nguyen",alisonfields@watson-white.biz,UPI,Pending
ORD4027,2024-01-11,2024-01-14,Christina Hawkins,CUST387,Corporate,Lipstick,Beauty,PROD8550,East,Madagascar,Minnesota,Sarahhaven,8,1143.1,15,7773.08,6730.06,1043.03,12,No,0,Foster-Bryant,jamie60@moore-morrison.com,Credit Card,Delivered
ORD4028,2025-04-24,2025-04-27,Paul Page,CUST614,Corporate,Face Wash,Beauty,PROD2362,North-East,Heard Island and McDonald Islands,New Jersey,Carolview,1,2986.5,20,2389.2,1551.72,837.48,23,No,0,Knight-Garcia,stephanie96@robinson-griffin.com,Cash,Delivered
ORD4029,2024-12-01,2024-12-02,Michael Little,CUST522,Consumer,Notebook,Office Supplies,PROD8681,South,French Guiana,Texas,Barrettchester,6,3481.99,15,17758.17,13142.52,4615.65,33,No,0,Williams-Larsen,shelby96@reed-peters.com,Debit Card,Cancelled
ORD4030,2023-12-03,2023-12-05,Seth Robinson,CUST194,Corporate,Sticky Notes,Office Supplies,PROD4188,International,China,California,Davidfort,1,4872.13,0,4872.13,3228.1,1644.03,14,No,0,Johnson-Hansen,jacksonjohn@bond.com,Debit Card,Cancelled
ORD4031,2026-01-10,2026-01-15,Duane Brandt,CUST298,Consumer,Bookshelf,Furniture,PROD5412,Central,Tajikistan,Connecticut,Sellersbury,7,4504.49,15,26801.71,19595.48,7206.23,20,No,0,Walker-Sanchez,rwinters@sullivan-sharp.info,Net Banking,Returned
ORD4032,2023-07-16,2023-07-20,Dr. Jorge Smith,CUST740,Home Office,Bookshelf,Furniture,PROD4145,International,Marshall Islands,Kentucky,New Kristinafort,9,3834.87,20,27611.09,24530.46,3080.63,46,No,0,"Martinez, Henderson and Kent",tdavis@carter.org,Credit Card,Delivered
ORD4033,2026-03-25,2026-04-01,Deanna Espinoza,CUST913,Consumer,Eggs,Grocery,PROD1607,North,Cocos (Keeling) Islands,Michigan,Martinmouth,9,4762.24,0,42860.14,29826.89,13033.24,49,No,0,Hicks-Wilson,amanda66@thomas.net,Net Banking,Pending
ORD4034,2024-06-09,2024-06-11,Christopher Bonilla,CUST907,Home Office,Buds,Electronics,PROD3440,Central,Moldova,Connecticut,New Deniseborough,6,984.9,20,4727.51,3779.17,948.34,18,No,0,Bailey-Floyd,ronniecarroll@wells.biz,Debit Card,Pending
ORD4035,2025-07-01,2025-07-03,Brandon Phillips,CUST458,Consumer,Eggs,Grocery,PROD5164,South,Equatorial Guinea,Wisconsin,Joannamouth,7,259.36,10,1633.98,1215.97,418.01,23,No,0,Leblanc Ltd,lopezelizabeth@duarte.com,Net Banking,Pending
ORD4036,2025-04-25,2025-04-27,Nathan Brown,CUST420,Home Office,Moisturizer,Beauty,PROD1947,East,Martinique,Massachusetts,Christopherton,4,4527.39,20,14487.65,12920.87,1566.78,8,Yes,50,Acosta Group,john29@smith-whitehead.com,Net Banking,Delivered
ORD4037,2024-03-02,2024-03-09,Kimberly Erickson,CUST896,Consumer,Mobiles,Electronics,PROD8015,North-East,Antigua and Barbuda,Nevada,East Patrickmouth,2,1364.03,15,2318.85,1399.48,919.37,23,No,0,Thomas PLC,cooktimothy@boyd.com,Cash,Pending
ORD4038,2025-06-20,2025-06-23,Brian Howell,CUST824,Small Business,Buds,Electronics,PROD2774,South,Portugal,Connecticut,East Shannon,9,2421.04,5,20699.91,15956.58,4743.33,20,No,0,"Newton, Day and Bonilla",lauramanning@hill-hernandez.com,Cash,Delivered
ORD4039,2025-05-20,2025-05-25,George Werner,CUST412,Small Business,Face Wash,Beauty,PROD5793,East,Mozambique,Minnesota,Ruizshire,5,143.12,15,608.26,403.06,205.2,33,No,0,"Williams, Lucas and Weaver",gilestimothy@jordan-willis.com,Credit Card,Pending
ORD4040,2024-05-22,2024-05-25,Noah Marks,CUST746,Home Office,Lipstick,Beauty,PROD4577,North,Brunei Darussalam,Texas,Christopherland,6,4857.2,0,29143.19,24754.42,4388.77,14,No,0,"Johnson, Baker and Jones",mcgeenicole@white.com,Debit Card,Returned
ORD4041,2024-12-05,2024-12-12,John Hall,CUST189,Home Office,Doll,Toys,PROD2906,International,Svalbard & Jan Mayen Islands,Missouri,Ellisbury,6,4683.49,20,22480.76,20083.29,2397.47,50,No,0,Jackson-Fry,brittanyodonnell@vasquez.com,Credit Card,Pending
ORD4042,2026-03-22,2026-03-29,Wesley Contreras,CUST238,Wholesale,Board Game,Toys,PROD3579,East,Armenia,Tennessee,Theresabury,8,3795.65,15,25810.41,16514.68,9295.73,33,No,0,Pena-Phelps,sonyasmith@hopkins.com,Debit Card,Delivered
ORD4043,2023-12-04,2023-12-10,Robert Hansen,CUST883,Small Business,Doll,Toys,PROD2045,Central,Iraq,Rhode Island,Kaylaview,1,1720.42,15,1462.35,1034.53,427.83,19,No,0,"Riggs, Delacruz and Castillo",richardsonchristopher@owens.com,Net Banking,Pending
ORD4044,2025-01-15,2025-01-20,Paul Rose,CUST378,Consumer,Mobiles,Electronics,PROD9994,West,Zambia,New Hampshire,Susanburgh,6,4252.98,10,22966.11,14692.02,8274.09,42,No,0,Young Inc,johnstonerica@hess-snow.net,Debit Card,Cancelled
ORD4045,2025-03-03,2025-03-08,Ashley Gray,CUST867,Corporate,Mobiles,Electronics,PROD5582,West,French Southern Territories,New York,Jasonhaven,5,2269.12,5,10778.32,9317.36,1460.96,36,No,0,Taylor-Rodriguez,jrogers@carter.com,Debit Card,Returned
ORD4046,2024-02-16,2024-02-23,Jeremy Payne,CUST487,VIP Member,Puzzle,Toys,PROD9139,East,Algeria,New York,Joshuamouth,3,217.34,10,586.82,374.92,211.89,12,No,0,Lawrence Ltd,santosjeremy@huerta-santos.biz,Cash,Returned
ORD4047,2026-02-27,2026-03-06,Rebecca Mitchell,CUST585,Corporate,Mobiles,Electronics,PROD8662,Central,Congo,Wyoming,Bairdchester,5,3072.95,0,15364.73,13465.76,1898.97,48,No,0,Nguyen-Powers,barberbryan@malone.com,Debit Card,Delivered
ORD4048,2026-01-06,2026-01-09,Todd Stone,CUST498,Consumer,RC Car,Toys,PROD1420,International,Cayman Islands,Colorado,New Heatherbury,3,4466.81,15,11390.36,9219.67,2170.69,22,No,0,"Rollins, Dixon and Patton",stephenwyatt@collins.net,Net Banking,Cancelled
ORD4049,2025-01-09,2025-01-14,Julie Griffin,CUST360,VIP Member,Sofa,Furniture,PROD4704,North,Costa Rica,Georgia,Lake Kristin,1,4925.52,20,3940.41,2608.51,1331.9,48,No,0,Martinez and Sons,mpowell@russell.com,Credit Card,Delivered
ORD4050,2025-02-24,2025-03-02,Victoria Leonard,CUST478,Small Business,Lipstick,Beauty,PROD3260,East,Northern Mariana Islands,Michigan,North Barbara,4,2039.61,10,7342.61,5630.49,1712.11,8,Yes,38,Davis-Sosa,mccormickmelinda@thompson-green.net,Cash,Returned
ORD4051,2023-11-25,2023-11-26,Ashlee Mcdowell,CUST929,Home Office,Board Game,Toys,PROD3581,East,Sudan,Massachusetts,Chambersberg,2,606.93,15,1031.78,892.27,139.51,31,No,0,Golden Ltd,lunaeric@morse.com,Credit Card,Delivered
ORD4052,2025-08-21,2025-08-28,Curtis Hunter,CUST831,Consumer,Sweater,Clothing,PROD4944,South,Equatorial Guinea,Connecticut,East Jamesside,2,1166.1,20,1865.76,1606.45,259.31,3,Yes,20,Mccarty-Wright,zoe14@stewart.com,Debit Card,Cancelled
ORD4053,2024-07-25,2024-08-01,Gerald Duke,CUST114,Home Office,Jeans,Clothing,PROD6800,International,Botswana,Nevada,North Patrickville,5,3538.67,10,15924.0,10915.54,5008.47,14,No,0,Henderson-Wilson,jamesmoreno@smith.info,Net Banking,Returned
ORD4054,2025-09-23,2025-09-29,Melissa Holmes,CUST436,Home Office,Sticky Notes,Office Supplies,PROD8826,North,Poland,Rhode Island,Markland,3,4216.8,10,11385.37,7485.12,3900.26,9,Yes,48,Miller-Williams,maxwellmary@garcia.org,Credit Card,Cancelled
ORD4055,2025-09-10,2025-09-14,Lisa Hawkins,CUST152,Small Business,Moisturizer,Beauty,PROD3002,South,Greece,Colorado,New Alexis,6,1082.83,15,5522.45,4838.81,683.64,2,Yes,46,Quinn-Blevins,feliciajones@lynch.biz,Credit Card,Cancelled
ORD4056,2024-09-29,2024-10-01,Emily Yoder DDS,CUST758,VIP Member,Jeans,Clothing,PROD3939,Central,American Samoa,Connecticut,Valenzuelaburgh,4,823.55,20,2635.35,1855.39,779.96,2,Yes,34,"Gonzalez, Perry and Petty",jbuchanan@dougherty.com,Debit Card,Cancelled
ORD4057,2024-03-27,2024-03-30,Darryl Johnson,CUST275,VIP Member,Eggs,Grocery,PROD3571,West,Bhutan,Kansas,North Colleen,8,3017.04,5,22929.52,14458.23,8471.28,12,No,0,Holland-Pham,watsonjeffrey@collins.info,Credit Card,Pending
ORD4058,2025-05-22,2025-05-29,Rhonda Mitchell,CUST846,Home Office,Office Chair,Furniture,PROD5482,North-East,Kazakhstan,Arizona,New William,9,422.15,15,3229.42,2335.07,894.35,17,No,0,"Floyd, Holden and Campbell",kyle07@barnes.com,UPI,Returned
ORD4059,2026-05-15,2026-05-18,Amanda Young,CUST301,Consumer,Jacket,Clothing,PROD5352,International,Heard Island and McDonald Islands,Oklahoma,Maxborough,4,2239.61,20,7166.75,5425.69,1741.06,35,No,0,Zuniga-Moore,patricksherman@pham-wolfe.net,Credit Card,Cancelled
ORD4060,2023-12-06,2023-12-12,Tracy Bryan,CUST185,Small Business,Ink,Office Supplies,PROD3945,International,South Africa,Connecticut,Port Bryan,2,2231.55,5,4239.95,2609.02,1630.92,24,No,0,Bennett-Stafford,kevin80@hansen-castro.com,Net Banking,Delivered
ORD4061,2025-10-03,2025-10-08,Jessica Johnson,CUST558,VIP Member,AC,Electronics,PROD5790,Central,Iran,Oregon,Tiffanyborough,1,4470.32,0,4470.32,3631.68,838.65,46,No,0,Collins-Burns,morganjennifer@taylor.org,UPI,Pending
ORD4062,2026-03-18,2026-03-20,Justin George,CUST898,Small Business,Pen,Office Supplies,PROD1644,North-East,Angola,Montana,Lake Debra,8,2058.59,20,13175.0,11718.94,1456.07,2,Yes,25,"Allen, Bowen and Clark",thomaschapman@davis.biz,Debit Card,Delivered
ORD4063,2025-12-17,2025-12-21,Tammy Smith,CUST572,Corporate,AC,Electronics,PROD8559,International,Thailand,Colorado,Port Kimberlyton,3,2492.34,10,6729.32,5956.09,773.23,25,No,0,"Castaneda, Brooks and Mendez",sarah33@green.com,Credit Card,Cancelled
ORD4064,2025-09-18,2025-09-21,Robert Harris DDS,CUST836,Small Business,Bed,Furniture,PROD8785,North-East,Peru,Texas,Lake Stephanie,1,4537.02,15,3856.47,3158.55,697.92,1,Yes,25,"Young, Bell and Yu",andreaandrews@mercado.biz,Cash,Delivered
ORD4065,2023-08-02,2023-08-06,Timothy Jenkins,CUST615,Home Office,Milk,Grocery,PROD7233,North,Ukraine,Washington,Tracyshire,5,1730.45,20,6921.79,5698.48,1223.31,18,No,0,Turner-Avery,tiffanygarcia@cruz.com,Credit Card,Returned
ORD4066,2024-09-06,2024-09-09,Robert Combs,CUST491,Corporate,AC,Electronics,PROD7746,East,Senegal,Georgia,New Christopherview,4,297.33,10,1070.4,700.38,370.02,4,Yes,42,Fuller LLC,ozimmerman@waller.org,Cash,Delivered
ORD4067,2026-04-09,2026-04-15,Stacy Turner,CUST278,Consumer,Moisturizer,Beauty,PROD4119,North-East,Paraguay,Arizona,Port Wayne,4,1634.84,20,5231.5,3728.74,1502.76,49,No,0,"Fowler, Sanchez and Edwards",loweaustin@maldonado.com,Net Banking,Pending
ORD4068,2025-12-20,2025-12-21,Nicole Mckinney,CUST831,Corporate,Shampoo,Beauty,PROD8501,West,Libyan Arab Jamahiriya,Oklahoma,East Lori,8,4094.39,5,31117.33,19899.52,11217.81,1,Yes,39,Gomez-Cook,timothyortiz@marshall.com,UPI,Returned
ORD4069,2025-08-12,2025-08-19,David Owen,CUST122,Corporate,Moisturizer,Beauty,PROD7417,International,Christmas Island,Florida,South Jacquelineton,4,2499.52,10,8998.27,6722.99,2275.28,21,No,0,Daniels Ltd,kclark@house-martin.biz,Credit Card,Cancelled
ORD4070,2026-05-08,2026-05-13,Aaron Ramsey,CUST344,Corporate,T-Shirt,Clothing,PROD9261,North-East,Congo,Delaware,Seanmouth,10,3193.36,15,27143.6,18781.01,8362.59,35,No,0,Lee LLC,jacoblopez@richards-fischer.com,Cash,Pending
ORD4071,2023-11-05,2023-11-11,Kristina Young,CUST653,Small Business,Mobiles,Electronics,PROD1449,North-East,Brazil,Kentucky,Ortizhaven,7,2213.07,15,13167.78,11141.25,2026.53,15,No,0,Mercado Group,markjuarez@thomas-mcfarland.net,Net Banking,Returned
ORD4072,2023-06-09,2023-06-10,Jacqueline Vargas,CUST663,VIP Member,Dining Table,Furniture,PROD6296,East,Israel,Minnesota,West Kaitlinburgh,9,3249.23,5,27780.91,20262.93,7517.98,20,No,0,Blanchard-Kennedy,fisherheather@martinez.com,UPI,Delivered
ORD4073,2025-01-23,2025-01-30,Eric Fox MD,CUST407,Consumer,Buds,Electronics,PROD7050,South,Christmas Island,Kansas,Lindseyshire,2,927.08,15,1576.03,1241.78,334.26,25,No,0,"Brown, Kelly and Evans",eterry@andersen-west.com,Credit Card,Returned
ORD4074,2025-06-15,2025-06-22,Steven Guzman,CUST110,Consumer,Fruits,Grocery,PROD5373,North-East,Sao Tome and Principe,Utah,North Martin,1,1385.65,5,1316.37,890.13,426.23,50,No,0,Donovan Group,keith70@shah.com,Debit Card,Pending
ORD4075,2025-11-22,2025-11-27,Nathan Wall,CUST425,Corporate,Milk,Grocery,PROD5803,International,New Zealand,Vermont,Port Michaelchester,7,325.2,5,2162.56,1625.6,536.96,16,No,0,Hammond and Sons,roberta59@higgins.com,Debit Card,Returned
ORD4076,2025-08-09,2025-08-14,Lance Curtis,CUST309,Home Office,Puzzle,Toys,PROD5832,North,Jersey,Pennsylvania,North Alanport,3,2628.89,20,6309.33,5390.84,918.5,7,Yes,43,Bailey Ltd,andreaporter@maddox.com,UPI,Cancelled
ORD4077,2026-04-09,2026-04-13,Kimberly Gonzalez,CUST367,VIP Member,Milk,Grocery,PROD8547,West,Spain,Iowa,Olsonshire,7,4611.62,15,27439.13,18156.23,9282.9,23,No,0,Phillips-Smith,holly21@stein-hill.com,Debit Card,Cancelled
ORD4078,2026-01-22,2026-01-25,Casey Lloyd,CUST357,Corporate,Office Chair,Furniture,PROD3198,East,Burundi,Idaho,Briannaberg,4,3382.9,10,12178.45,8860.06,3318.39,28,No,0,"Hall, Warner and Moreno",kingshannon@arnold.net,Cash,Cancelled
ORD4079,2023-11-15,2023-11-22,Michael Barker,CUST757,Small Business,Bread,Grocery,PROD7507,West,Cocos (Keeling) Islands,Oregon,Millerton,6,2453.85,15,12514.64,9850.22,2664.42,6,Yes,24,Johnson-Hurst,josephgilmore@franco.info,Debit Card,Pending
ORD4080,2025-08-15,2025-08-22,Jeffrey Bell,CUST400,VIP Member,Face Wash,Beauty,PROD5919,Central,Czech Republic,Mississippi,New Saraton,1,2343.03,0,2343.03,1638.84,704.19,8,Yes,27,Wagner Group,romeroashley@smith.info,UPI,Returned
ORD4081,2025-12-09,2025-12-13,Kelsey Strickland,CUST144,Small Business,Buds,Electronics,PROD8624,West,Benin,Maryland,New Ryan,10,4115.6,15,34982.62,29378.03,5604.6,44,No,0,"Clark, Brown and Montgomery",jkim@thompson.info,Cash,Returned
ORD4082,2024-05-20,2024-05-27,Steven Wilson,CUST983,Wholesale,Jacket,Clothing,PROD9198,North,Greece,Oregon,Peterborough,7,343.98,15,2046.68,1357.05,689.63,18,No,0,Velazquez-Spencer,josephbutler@robinson.com,Debit Card,Pending
ORD4083,2025-05-14,2025-05-21,Julia Martinez,CUST770,Consumer,Pen,Office Supplies,PROD6531,North,Japan,Indiana,New John,6,3776.97,10,20395.62,12779.52,7616.1,22,No,0,Green-Morris,leedanielle@anderson-jenkins.org,Net Banking,Delivered
ORD4084,2024-05-25,2024-05-31,David Klein,CUST771,Home Office,Ink,Office Supplies,PROD6628,International,Kenya,Rhode Island,Angelashire,6,2348.68,20,11273.64,7076.23,4197.42,9,Yes,25,"Harris, Miller and Cantrell",ymoore@taylor-johnson.com,Credit Card,Cancelled
ORD4085,2024-03-28,2024-04-02,David Crawford,CUST961,Corporate,Stapler,Office Supplies,PROD7899,South,Maldives,Iowa,Davidbury,4,4515.1,20,14448.31,10314.18,4134.12,11,No,0,Rowe LLC,ruth53@chambers-obrien.com,Net Banking,Cancelled
ORD4086,2024-04-17,2024-04-24,Victoria Barajas,CUST392,Wholesale,Dining Table,Furniture,PROD7533,Central,Sudan,Massachusetts,Victoriamouth,4,1835.09,0,7340.34,6180.36,1159.98,6,Yes,50,Bell-Moreno,holtjesus@gibson-adams.biz,Cash,Delivered
ORD4087,2024-03-09,2024-03-15,Mitchell Elliott DVM,CUST290,VIP Member,Sneakers,Clothing,PROD5254,International,Guatemala,Kentucky,East Bradleyside,3,4067.58,10,10982.46,8568.47,2413.98,24,No,0,Nelson-Mcdonald,johnathanavila@gonzalez.com,Debit Card,Pending
ORD4088,2025-06-19,2025-06-25,Joyce Oliver,CUST604,Home Office,Dining Table,Furniture,PROD3848,South,Sweden,Colorado,Pittmanborough,5,1218.73,20,4874.93,3109.94,1764.98,17,No,0,"Garcia, Chen and Schneider",ldavis@williams.net,Credit Card,Returned
ORD4089,2023-12-26,2024-01-01,Joseph Sellers,CUST613,Consumer,Bookshelf,Furniture,PROD8121,North,Tokelau,Virginia,Lambertland,10,775.55,15,6592.15,4146.36,2445.79,33,No,0,"Mosley, Anderson and Bates",tracy34@salazar.com,Credit Card,Returned
ORD4090,2024-04-22,2024-04-24,Christopher Murray,CUST695,VIP Member,Notebook,Office Supplies,PROD1741,East,Bolivia,Kentucky,South Cassandrahaven,4,1411.77,15,4800.0,3223.03,1576.98,34,No,0,"Mccann, Sloan and Green",andrewsmichael@hale.com,Debit Card,Returned
ORD4091,2023-12-20,2023-12-24,Deanna Pruitt DDS,CUST631,Consumer,Action Figure,Toys,PROD8582,East,Martinique,Georgia,West Michaelview,1,1901.95,0,1901.95,1169.36,732.6,13,No,0,Hopkins-Garcia,yboyd@smith.com,Net Banking,Cancelled
ORD4092,2025-08-19,2025-08-23,Annette Nicholson,CUST410,Home Office,Stapler,Office Supplies,PROD6331,Central,Guernsey,Rhode Island,Lake Bonnie,5,3995.25,5,18977.46,14909.42,4068.04,11,No,0,Brown PLC,ljimenez@banks.com,UPI,Returned
ORD4093,2023-06-23,2023-06-26,Samuel Hunt,CUST285,VIP Member,Action Figure,Toys,PROD2996,West,Croatia,North Dakota,Whitneyburgh,3,1722.82,20,4134.76,3226.61,908.15,13,No,0,"Adams, Thompson and Li",jclark@taylor.biz,Net Banking,Cancelled
ORD4094,2025-08-08,2025-08-15,Mr. William Day,CUST455,VIP Member,Jacket,Clothing,PROD5467,East,Djibouti,Massachusetts,Emilyfurt,6,2867.88,15,14626.18,10422.1,4204.08,35,No,0,Hoffman-Randolph,erin53@cox.info,UPI,Cancelled
ORD4095,2024-06-24,2024-06-30,Sara Jones,CUST766,VIP Member,Bed,Furniture,PROD3529,International,United States Virgin Islands,California,Kellychester,7,408.45,15,2430.25,1696.19,734.06,5,Yes,34,Powell Group,candacesanders@espinoza.com,UPI,Delivered
ORD4096,2024-11-28,2024-12-02,Molly Lopez,CUST345,Home Office,Sweater,Clothing,PROD8152,North,Algeria,Maryland,Port Michelefurt,9,3930.9,15,30071.4,20655.22,9416.18,34,No,0,Gonzales-Shelton,adriennemurray@nelson-huang.com,Debit Card,Delivered
ORD4097,2024-01-07,2024-01-13,David Potter,CUST591,Consumer,Projector,Electronics,PROD7215,North-East,Mozambique,Illinois,Lake Albertmouth,1,2783.13,5,2643.98,1933.05,710.93,19,No,0,"Johnson, Pratt and Hill",williamsbrian@garcia.com,UPI,Cancelled
ORD4098,2025-09-25,2025-10-02,Brenda Johns,CUST431,Small Business,Sticky Notes,Office Supplies,PROD9138,North-East,Kyrgyz Republic,Michigan,South Alexis,1,2513.81,15,2136.74,1308.24,828.5,33,No,0,Riley Ltd,joseph20@johnson.com,Cash,Pending
ORD4099,2023-12-16,2023-12-22,Ricky Harris,CUST884,Corporate,Bread,Grocery,PROD1523,South,Saint Vincent and the Grenadines,Maryland,North Heather,6,438.15,20,2103.12,1732.38,370.74,11,No,0,Williams-Weeks,michellesmith@lopez.com,UPI,Returned
ORD4100,2025-02-15,2025-02-19,Laura Lee,CUST769,Small Business,Sofa,Furniture,PROD1189,North-East,Niue,South Carolina,Port Nathanhaven,8,4612.65,20,29520.98,19724.88,9796.1,11,No,0,"Wright, Taylor and Cook",tina91@mccullough-krueger.org,Debit Card,Returned
ORD4101,2024-04-27,2024-04-28,Debbie Berry,CUST266,Corporate,T-Shirt,Clothing,PROD7543,South,Aruba,Connecticut,Port Anthony,8,4412.29,15,30003.59,19200.64,10802.95,50,No,0,Ward-Wilson,pwilliams@miller-patton.biz,Debit Card,Cancelled
ORD4102,2024-04-02,2024-04-09,Angela Hughes,CUST560,Home Office,Buds,Electronics,PROD8493,Central,Equatorial Guinea,New Mexico,Carlosfort,1,2664.9,15,2265.17,1426.66,838.51,32,No,0,Ford-Davis,shannon26@delgado.com,Cash,Delivered
ORD4103,2025-06-07,2025-06-12,Austin Martinez,CUST721,Home Office,Pen,Office Supplies,PROD2303,International,Congo,Utah,Leblancmouth,6,4895.27,10,26434.46,20087.69,6346.77,28,No,0,Henderson-Atkinson,pellis@smith.info,Cash,Cancelled
ORD4104,2024-07-11,2024-07-17,Hayley Gonzales,CUST706,VIP Member,Mobiles,Electronics,PROD4247,Central,Western Sahara,Georgia,East Chrisbury,7,4290.38,5,28531.05,18348.25,10182.8,50,No,0,Boyd Group,mcphersonmicheal@weber-peters.com,Net Banking,Cancelled
ORD4105,2024-08-31,2024-09-01,Joel Brown,CUST330,Home Office,Lipstick,Beauty,PROD6021,North-East,Senegal,Colorado,Cunninghamfort,9,1137.35,10,9212.51,7352.38,1860.13,18,No,0,Warner PLC,qmendez@jones.com,Debit Card,Delivered
ORD4106,2025-06-08,2025-06-15,Brenda Ruiz,CUST749,Home Office,Sticky Notes,Office Supplies,PROD2805,South,Guadeloupe,Kansas,South Andre,2,4541.85,5,8629.52,5348.66,3280.86,48,No,0,"Rodriguez, Lucas and Hood",brandywhite@sanchez.com,Net Banking,Delivered
ORD4107,2023-10-10,2023-10-15,Kimberly Cooper,CUST123,Small Business,Stapler,Office Supplies,PROD2086,South,Tonga,South Dakota,Gonzalezton,10,1874.66,0,18746.57,14331.74,4414.83,44,No,0,Chambers Inc,jessica63@simmons.com,Cash,Cancelled
ORD4108,2023-06-26,2023-06-29,Jennifer Sanchez,CUST575,Consumer,Bookshelf,Furniture,PROD3406,International,Iceland,Alabama,Port Jennifer,4,439.46,5,1669.96,1078.59,591.37,48,No,0,Price-Wagner,lisapadilla@west.info,Credit Card,Pending
ORD4109,2023-05-28,2023-06-01,Lauren Williams,CUST742,Corporate,Bread,Grocery,PROD2219,North-East,Haiti,Nebraska,Lake Patricia,7,3447.26,10,21717.75,16537.13,5180.62,47,No,0,Chaney LLC,morrisonrachel@campbell.com,UPI,Returned
ORD4110,2024-09-30,2024-10-01,Megan Proctor,CUST444,Corporate,Doll,Toys,PROD8546,North-East,Holy See (Vatican City State),Nebraska,South Robertfort,7,4820.3,5,32054.98,25463.68,6591.29,5,Yes,35,Tyler-Sheppard,djones@mathis-martin.org,Debit Card,Cancelled
ORD4111,2024-03-27,2024-03-30,Scott Waters,CUST792,Wholesale,Sweater,Clothing,PROD1922,North,Costa Rica,Kansas,Michaelstad,6,1905.67,5,10862.34,9035.93,1826.41,1,Yes,20,Fowler LLC,megancortez@sullivan-whitehead.com,Debit Card,Returned
ORD4112,2025-11-22,2025-11-27,Eric Perez,CUST897,VIP Member,Lipstick,Beauty,PROD4528,North-East,Mexico,Alabama,Christopherfurt,4,2812.49,20,8999.95,7201.13,1798.82,32,No,0,Anderson Group,cummingsshawn@davis.com,Cash,Pending
ORD4113,2024-04-20,2024-04-25,Robert Lopez,CUST489,Wholesale,Office Chair,Furniture,PROD2002,International,Ecuador,Vermont,Garyton,6,247.26,0,1483.55,1225.73,257.81,10,No,0,Taylor Group,michelle66@roth.biz,Cash,Pending
ORD4114,2023-07-05,2023-07-09,Latoya Hernandez,CUST242,VIP Member,RC Car,Toys,PROD5633,North-East,Poland,Arizona,West Michellechester,6,975.36,15,4974.32,3357.84,1616.48,49,No,0,"Hartman, Ware and Johnson",laurawhite@allen.com,Credit Card,Pending
ORD4115,2026-04-14,2026-04-16,Ashlee Robinson,CUST290,Wholesale,Headphones,Electronics,PROD4854,North,Philippines,Kansas,North Lauren,2,4768.45,20,7629.52,5370.52,2259.0,45,No,0,Fuentes Ltd,kelsey03@taylor.net,Debit Card,Delivered
ORD4116,2026-02-25,2026-03-03,Luke Adams DDS,CUST261,Wholesale,Ink,Office Supplies,PROD7110,Central,Cuba,South Carolina,Aaronchester,1,3847.61,10,3462.85,2995.26,467.58,17,No,0,Ford-Ferguson,gonzalezmichael@johnson.com,Cash,Returned
